,Player,Nation,Pos,Squad,Comp,Age,Playing Time_MP,Playing Time_Min,Performance_GA,Performance_GA90,Performance_Save%,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Born,Performance_CrdY,Performance_CrdR,Goals_FK,Goals_CK,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Att,Launched_Cmp%,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Passes_Att,Passes_Launch%,Passes_AvgLen,Sweeper_#OPA/90,Sweeper_AvgDist,Crosses_Opp,Crosses_Stp%,Comp_Score,psxg_score,saving_ability_score_19_20,Distribution_Score_19_20,Ball_Quality_Score_19_20,Positioning_Score_19_20,Sweeper_Score_19_20,short_version,short_name,long_name,player_positions,overall,club_name,age,dob,height_cm,weight_kg,league_name,club_position,nationality_name,pace,shooting,passing,skill_long_passing,skill_ball_control,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,birth_year
41,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,32,21,1807,21.0,1.05,80.8,6.0,28.6,3.0,2.0,1.0,0.0,1986,0,0,0.0,2.0,30.4,0.28,10.4,0.52,252,41.7,150,50.0,35.2,421,42.0,35.3,0.4,10.2,312,5.1,100,1.0,67.43856332703214,61.94822006472492,45.402802101576185,67.15065380498372,37.40369520589301,H. Lloris,H. Lloris,Hugo Lloris,GK,88,Tottenham Hotspur,32,1986-12-26,188,82,eng Premier League,GK,France,,,,50,34,51,74,41,43,14,31,10,30,40,65,89,82,68,84,91,63.0,1986
42,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,28,26,2340,25.0,0.96,73.3,8.0,30.8,3.0,2.0,0.0,1.0,1990,1,0,1.0,2.0,22.9,0.24,0.9,0.03,222,43.7,187,36.9,34.1,634,24.1,28.6,0.77,14.6,313,3.5,45,0.3605769230769231,69.93383742911152,58.21251348435814,56.59369527145359,58.27017691559969,49.82671174978867,A. Lopes,A. Lopes,Anthony Lopes,GK,85,Olympique Lyonnais,28,1990-10-01,184,81,fr Ligue 1,GK,Portugal,,,,31,21,56,82,36,73,18,43,9,48,16,65,87,80,75,84,89,64.0,1990
43,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,24,28,2520,27.0,0.96,72.3,12.0,42.9,6.0,4.0,1.0,1.0,1995,0,0,1.0,1.0,25.0,0.25,1.0,0.04,390,33.3,200,71.0,52.4,563,44.0,37.2,0.86,17.0,323,3.4,45,0.3673076923076923,83.6578449905482,74.92664509169363,52.86339754816112,61.98463858741509,55.61043352252143,M. Maignan,M. Maignan,Mike Maignan,GK,80,LOSC Lille,23,1995-07-03,191,89,fr Ligue 1,GK,France,,,,27,24,59,72,39,76,20,17,14,50,15,55,78,77,78,78,83,46.0,1995
44,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,34,27,2371,27.0,1.02,75.0,11.0,40.7,4.0,4.0,0.0,0.0,1985,1,0,0.0,2.0,30.1,0.3,5.1,0.19,365,32.1,144,60.4,43.8,697,39.9,35.6,0.8,14.6,319,6.6,45,0.6432692307692307,81.1625708884688,64.85113268608414,59.903677758318736,68.89191279445197,50.09298393913779,S. Mandanda,S. Mandanda,Steve Mandanda,GK,80,Olympique de Marseille,34,1985-03-28,185,80,fr Ligue 1,GK,France,,,,33,17,56,74,31,61,7,37,11,55,11,64,80,79,74,79,81,48.0,1985
45,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,29,28,2520,35.0,1.25,69.9,7.0,25.0,2.0,1.0,1.0,0.0,1989,0,0,0.0,4.0,37.2,0.32,3.2,0.11,528,36.2,178,83.1,56.6,643,59.1,41.6,0.96,12.8,439,5.7,100,0.5153846153846153,63.35538752362949,83.64778856526429,57.066549912434326,76.45350882709896,47.77442337881899,A. McCarthy,A. McCarthy,Alex McCarthy,GK,76,Southampton,29,1989-12-03,193,79,eng Premier League,SUB,England,,,,35,17,48,68,35,63,14,35,16,50,41,61,77,75,64,75,80,57.0,1989
46,Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,27,24,2160,19.0,0.79,79.7,9.0,37.5,4.0,3.0,1.0,0.0,1992,1,0,1.0,4.0,20.7,0.22,2.7,0.11,338,45.9,163,62.0,43.6,624,38.0,34.5,0.92,12.9,334,9.9,45,0.4817307692307692,77.53308128544423,74.32362459546925,56.06830122591944,59.39096410937867,47.62709817654873,E. Mendy,E. Mendy,Edouard Mendy,GK,77,Stade Rennais FC,27,1992-03-01,197,86,fr Ligue 1,GK,Senegal,,,,22,11,53,39,35,67,9,22,6,37,13,56,77,73,70,76,78,34.0,1992
47,Alex Meret,it ITA,GK,Napoli,it Serie A,22,22,1951,33.0,1.52,66.7,3.0,14.3,6.0,5.0,1.0,0.0,1997,0,0,0.0,2.0,27.7,0.27,-4.3,-0.2,103,30.1,139,16.5,22.9,466,17.2,25.5,0.69,14.3,241,1.7,60,0.15931034482758621,51.21928166351607,35.0,47.76707530647986,57.02411472146269,48.49353942760536,A. Meret,A. Meret,Alex Meret,GK,78,Napoli,22,1997-03-22,190,83,it Serie A,GK,Italy,,,,22,22,53,68,29,65,17,22,20,21,21,67,79,74,70,77,82,45.0,1997
48,Florian Müller,de GER,GK,Mainz 05,de Bundesliga,21,13,1125,25.0,2.0,65.2,2.0,16.7,3.0,2.0,1.0,0.0,1997,0,0,3.0,1.0,22.2,0.31,-2.8,-0.22,188,34.6,118,63.6,46.6,360,31.4,32.1,1.44,15.8,208,6.3,50,0.13862068965517244,53.94139886578449,69.4368932038835,42.19789842381786,35.0,58.26590991426156,F. Müller,F. Müller,Florian Müller,GK,75,1. FSV Mainz 05,21,1997-11-13,190,85,de Bundesliga,GK,Germany,,,,28,24,53,58,34,67,12,25,11,42,19,38,75,72,71,73,79,43.0,1997
49,Juan Musso,ar ARG,GK,Udinese,it Serie A,25,38,3420,51.0,1.34,77.8,14.0,36.8,10.0,8.0,2.0,0.0,1994,1,0,2.0,4.0,52.1,0.22,1.1,0.03,421,43.7,358,39.4,34.1,812,34.5,32.7,0.53,11.6,581,4.3,60,0.37403846153846154,76.73913043478261,59.03505933117584,65.94570928196147,75.5326086753467,41.465402729138994,J. Musso,J. Musso,Juan Agustín Musso,GK,78,Udinese Calcio,25,1994-05-06,191,93,it Serie A,GK,Argentina,,,,24,20,56,51,35,70,14,27,19,48,25,67,80,77,74,79,81,44.0,1994
50,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,33,33,2970,31.0,0.94,74.5,15.0,45.5,4.0,3.0,1.0,0.0,1986,0,0,0.0,6.0,34.6,0.28,4.6,0.14,276,50.4,180,15.6,27.8,1267,19.6,26.4,3.73,23.7,303,3.3,50,0.6096153846153846,86.60680529300566,51.36569579288026,89.85113835376532,54.36438411439765,95.0,M. Neuer,M. Neuer,Manuel Peter Neuer,GK,88,FC Bayern München,33,1986-03-27,193,92,de Bundesliga,GK,Germany,,,,59,46,68,77,43,80,16,29,12,70,47,70,87,87,91,85,87,57.0,1986
51,Alexander Nübel,de GER,GK,Schalke 04,de Bundesliga,22,26,2315,40.0,1.56,69.5,5.0,19.2,4.0,4.0,0.0,0.0,1996,1,1,1.0,5.0,35.8,0.28,-2.2,-0.09,394,33.5,207,57.5,45.0,791,34.8,33.8,0.89,13.8,339,6.5,50,0.1303448275862069,56.77693761814744,65.62729234088457,64.84238178633976,55.1255988049121,49.230165438956654,A. Nübel,A. Nübel,Alexander Nübel,GK,75,FC Schalke 04,22,1996-09-30,193,86,de Bundesliga,GK,Germany,,,,18,20,58,61,39,70,18,23,10,22,16,32,75,69,77,74,81,47.0,1996
52,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,26,38,3395,27.0,0.72,78.4,17.0,44.7,4.0,3.0,0.0,1.0,1993,0,0,1.0,4.0,29.8,0.25,5.8,0.15,589,39.4,316,72.5,49.9,635,56.7,41.2,0.32,13.1,532,2.3,80,0.6903846153846154,85.69943289224952,77.74865156418554,56.646234676007005,76.7369748061376,42.717063156623595,J. Oblak,J. Oblak,Jan Oblak,GK,91,Atlético de Madrid,26,1993-01-07,188,87,es La Liga,GK,Slovenia,,,,40,30,59,78,41,78,12,34,11,65,11,68,87,92,78,90,89,52.0,1993
53,Robin Olsen,se SWE,GK,Cagliari,it Serie A,29,17,1524,24.0,1.42,77.5,4.0,23.5,4.0,4.0,0.0,0.0,1990,0,1,0.0,1.0,23.2,0.22,1.2,0.07,246,35.4,159,52.2,42.4,328,49.7,40.2,0.3,10.1,293,2.7,60,0.38076923076923075,61.65406427221171,63.38079827400215,40.51663747810858,66.14774392290462,36.30841685786741,R. Olsen,R. Olsen,Robin Patrick Olsen,GK,78,Roma,29,1990-01-08,196,86,it Serie A,RES,Sweden,,,,37,18,57,40,37,75,14,27,13,55,26,45,78,77,76,78,78,36.0,1990
54,David Ospina,co COL,GK,Napoli,it Serie A,30,17,1469,17.0,1.04,72.2,4.0,23.5,2.0,2.0,0.0,0.0,1988,0,0,1.0,2.0,14.8,0.25,-2.2,-0.13,77,44.2,85,17.6,22.1,383,16.2,25.7,1.04,16.2,184,6.0,60,0.1303448275862069,61.65406427221171,44.10086299892126,43.40630472854641,45.40548425282408,55.54643159038764,D. Ospina,D. Ospina,David Ospina Ramírez,GK,80,Napoli,30,1988-08-31,183,80,it Serie A,SUB,Colombia,,,,32,32,59,75,29,38,12,20,16,50,26,60,83,73,78,78,85,34.0,1988
55,Alexandre Oukidja,dz ALG,GK,Metz,fr Ligue 1,31,27,2385,31.0,1.17,78.3,8.0,29.6,3.0,3.0,0.0,0.0,1988,3,0,0.0,5.0,30.4,0.22,-0.6,-0.02,593,31.4,208,88.5,59.4,675,60.6,43.8,1.17,14.1,471,6.8,45,0.10827586206896553,68.57277882797732,84.15372168284789,58.74781085814361,78.08443764178125,52.33848569013404,A. Oukidja,A. Oukidja,Alexandre Oukidja,GK,73,FC Metz,30,1988-07-19,184,79,fr Ligue 1,GK,Algeria,,,,27,12,47,67,35,68,19,43,11,31,24,56,74,68,63,73,77,46.0,1988
56,Jiří Pavlenka,cz CZE,GK,Werder Bremen,de Bundesliga,27,33,2970,67.0,2.03,60.9,4.0,12.1,1.0,1.0,0.0,0.0,1992,1,0,1.0,11.0,49.5,0.29,-14.5,-0.44,490,40.4,298,51.7,41.7,894,37.6,35.0,0.91,14.0,593,2.0,50,0.30000000000000004,48.72400756143667,66.03451995685006,70.2539404553415,64.78126379672048,49.82308899891318,J. Pavlenka,J. Pavlenka,Jiří Pavlenka,GK,84,SV Werder Bremen,27,1992-04-14,196,81,de Bundesliga,GK,Czech Republic,,,,17,19,53,36,20,68,17,22,14,25,18,39,86,79,70,80,88,36.0,1992
57,Mattia Perin,it ITA,GK,Genoa,it Serie A,26,21,1890,38.0,1.81,64.1,5.0,23.8,2.0,1.0,0.0,1.0,1992,1,0,1.0,3.0,34.6,0.33,-2.4,-0.12,373,34.6,189,51.3,41.6,538,51.3,40.1,0.57,12.8,341,5.3,60,0.13310344827586207,61.99432892249527,62.01887810140238,51.54991243432575,59.89920026502155,44.31288491728052,M. Perin,M. Perin,Mattia Perin,GK,82,Juventus,26,1992-11-10,188,77,it Serie A,SUB,Italy,,,,31,23,53,75,30,52,17,25,12,44,21,65,82,82,71,79,87,56.0,1992
58,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,25,38,3420,56.0,1.47,63.9,9.0,23.7,4.0,3.0,0.0,1.0,1994,2,0,3.0,5.0,50.2,0.32,-2.8,-0.07,730,37.0,264,62.1,48.5,1115,50.8,40.1,0.66,13.4,510,4.7,100,0.13862068965517244,61.880907372400756,71.80366774541531,81.86514886164625,57.20009004257406,46.35792778649922,J. Pickford,J. Pickford,Jordan Pickford,GK,83,Everton,25,1994-03-07,185,77,eng Premier League,GK,England,,,,56,40,65,77,45,70,13,42,18,68,45,68,82,78,87,82,86,48.0,1994
59,Nick Pope,eng ENG,GK,Burnley,eng Premier League,27,38,3420,50.0,1.32,72.5,15.0,39.5,5.0,4.0,1.0,0.0,1992,1,0,0.0,7.0,45.7,0.25,-3.3,-0.09,870,30.2,304,89.8,63.7,883,67.6,47.1,1.26,14.9,623,8.3,100,0.14551724137931035,79.80151228733459,86.69093851132685,69.67600700525395,90.76344084682361,54.798937326409856,N. Pope,N. Pope,Nick Pope,GK,79,Burnley,27,1992-04-19,200,76,eng Premier League,GK,England,,,,35,24,56,72,37,73,15,36,13,43,22,62,78,80,75,80,79,48.0,1992
60,Ionuț Radu,ro ROU,GK,Genoa,it Serie A,22,17,1530,35.0,2.06,70.4,2.0,11.8,7.0,6.0,0.0,1.0,1997,1,0,2.0,4.0,31.3,0.26,-2.7,-0.16,169,36.1,152,15.1,26.1,504,29.0,31.0,0.41,11.1,252,3.2,60,0.13724137931034483,48.38374291115312,40.645091693635386,49.763572679509636,37.954704101794185,39.361792054099745,I. Radu,I. Radu,Ionuţ Andrei Radu,GK,75,Genoa,22,1997-05-28,188,78,it Serie A,GK,Romania,,,,26,17,54,59,32,58,17,22,9,37,15,56,79,69,72,74,80,40.0,1997
61,Aaron Ramsdale,eng ENG,GK,Bournemouth,eng Premier League,21,37,3330,62.0,1.68,69.5,5.0,13.5,6.0,5.0,1.0,0.0,1998,0,0,4.0,4.0,60.7,0.3,-1.3,-0.04,607,30.1,288,69.8,53.5,843,48.2,39.2,0.68,11.6,591,3.4,100,0.11793103448275863,50.311909262759926,73.16774541531822,67.57443082311734,60.13521642286881,42.796763675884556,A. Ramsdale,A. Ramsdale,Aaron Ramsdale,GK,68,AFC Bournemouth,21,1998-05-14,188,77,eng Premier League,RES,England,,,,33,28,49,66,35,59,15,35,11,47,25,55,68,66,65,66,71,49.0,1998
62,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,28,23,2034,49.0,2.17,61.0,2.0,9.1,5.0,3.0,2.0,0.0,1990,1,0,1.0,3.0,36.9,0.27,-11.1,-0.49,463,39.1,228,68.0,48.6,616,50.0,38.2,1.02,16.1,357,2.5,45,0.25310344827586206,45.321361058601134,75.19417475728156,55.64798598949212,59.90682212606333,55.161212413959674,B. Reynet,B. Reynet,Baptiste Reynet,GK,77,Toulouse Football Club,28,1990-10-28,185,90,fr Ligue 1,GK,France,,,,32,21,56,62,34,68,15,36,12,35,19,62,76,73,75,77,80,45.0,1990
63,Rubén,es ESP,GK,Osasuna,es La Liga,35,19,1583,24.0,1.36,61.1,4.0,22.2,3.0,3.0,0.0,0.0,1984,0,0,1.0,1.0,21.2,0.35,-2.8,-0.16,367,34.9,142,82.4,58.0,376,66.5,47.0,0.74,15.4,226,2.2,80,0.13862068965517244,60.17958412098298,83.5059331175836,43.0385288966725,50.34695346617207,51.22207462866804,Rubén,Rubén,Rubén Iván Martínez Andrade,GK,70,CA Osasuna,35,1984-06-22,188,79,es La Liga,GK,Spain,,,,32,20,53,76,41,60,20,33,14,49,25,58,70,66,71,71,72,45.0,1984
64,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,32,22,1980,40.0,1.82,63.0,3.0,13.6,4.0,3.0,0.0,1.0,1986,1,0,0.0,1.0,33.3,0.3,-6.7,-0.31,287,35.5,159,60.4,43.1,463,41.3,34.8,0.68,12.7,249,3.6,45,0.1924137931034483,50.42533081285444,66.61650485436894,47.60945709281961,61.789944872274674,45.08151189469871,S. Ruffier,S. Ruffier,Stéphane Ruffier,GK,84,AS Saint-Étienne,32,1986-09-27,188,93,fr Ligue 1,GK,France,,,,34,15,56,72,37,76,11,31,12,49,25,66,82,84,75,85,82,48.0,1986
65,Gerónimo Rulli,ar ARG,GK,Montpellier,fr Ligue 1,27,25,2250,27.0,1.08,79.8,8.0,32.0,5.0,3.0,2.0,0.0,1992,0,0,1.0,2.0,28.4,0.2,2.4,0.1,359,51.8,203,58.1,45.2,677,35.6,33.7,1.0,15.0,360,4.4,45,0.4615384615384615,71.29489603024575,78.00161812297733,58.85288966725044,64.11222131792188,52.69894940224611,G. Rulli,G. Rulli,Gerónimo Rulli,GK,81,Montpellier Hérault SC,27,1992-05-20,189,84,fr Ligue 1,GK,Argentina,,,,23,15,58,65,42,73,17,26,12,58,24,61,83,77,77,75,86,51.0,1992
66,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,27,38,3420,54.0,1.42,69.0,9.0,23.7,2.0,2.0,0.0,0.0,1992,0,0,0.0,7.0,50.2,0.29,-1.8,-0.05,412,50.2,274,39.4,33.4,1201,25.3,29.0,0.68,13.7,526,3.8,100,0.12482758620689656,61.880907372400756,62.840345199568496,86.38353765323993,77.02111330232697,47.1585557299843,M. Ryan,M. Ryan,Mathew David Ryan,GK,80,Brighton & Hove Albion,27,1992-04-08,184,82,eng Premier League,GK,Australia,,,,45,24,62,78,34,68,18,36,10,68,25,64,81,75,82,78,83,52.0,1992
67,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,32,38,3420,41.0,1.08,75.6,13.0,34.2,10.0,8.0,2.0,0.0,1986,2,0,0.0,5.0,44.3,0.26,5.3,0.14,398,45.2,241,40.7,36.1,951,31.5,33.0,0.89,17.2,507,2.8,100,0.6567307692307691,73.79017013232514,61.79827400215749,73.24868651488616,79.56845882108988,56.29211447892767,K. Schmeichel,K. Schmeichel,Kasper Peter Schmeichel,GK,83,Leicester City,32,1986-11-05,189,89,eng Premier League,GK,Denmark,,,,46,40,59,60,34,64,14,35,13,59,26,67,82,77,79,79,88,58.0,1986
68,Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,27,24,2091,32.0,1.38,75.4,4.0,16.7,3.0,3.0,0.0,0.0,1992,0,0,0.0,5.0,31.9,0.25,-0.1,0.0,429,35.7,249,71.9,55.1,726,34.4,34.3,0.6,12.9,380,3.4,50,0.1013793103448276,53.94139886578449,78.62243797195252,61.42732049036778,65.71617472244654,44.786861490158195,A. Schwolow,A. Schwolow,Alexander Schwolow,GK,78,Sport-Club Freiburg,27,1992-06-02,190,84,de Bundesliga,GK,Germany,,,,23,22,53,72,31,67,15,26,10,34,22,32,78,76,71,74,80,37.0,1992
69,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,27,27,2430,32.0,1.19,75.0,8.0,29.6,7.0,6.0,1.0,0.0,1992,0,0,0.0,3.0,33.4,0.26,1.4,0.05,458,43.4,201,68.2,51.3,651,49.3,39.6,0.33,11.0,335,5.1,45,0.3942307692307692,68.57277882797732,79.90992448759438,57.486865148861646,67.07125941913198,38.44402849897355,M. Sels,M. Sels,Matz Sels,GK,78,RC Strasbourg Alsace,27,1992-02-26,190,88,fr Ligue 1,GK,Belgium,,,,30,33,55,70,30,67,18,24,18,45,22,60,80,74,73,77,80,36.0,1992
70,Luigi Sepe,it ITA,GK,Parma,it Serie A,28,34,3060,53.0,1.56,75.6,5.0,14.7,9.0,6.0,3.0,0.0,1991,1,0,1.0,10.0,54.8,0.25,1.8,0.05,471,47.8,327,40.1,32.0,801,42.4,37.1,0.29,12.2,624,3.2,60,0.42115384615384616,51.67296786389414,60.54746494066882,65.3677758318739,71.67863705681586,40.58145151551745,L. Sepe,L. Sepe,Luigi Sepe,GK,75,Parma,28,1991-05-08,185,75,it Serie A,GK,Italy,,,,31,22,46,57,27,68,19,12,10,43,17,63,74,76,61,73,79,47.0,1991
71,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,28,35,3150,43.0,1.23,77.4,9.0,25.7,7.0,7.0,0.0,0.0,1991,2,0,1.0,6.0,44.9,0.24,2.9,0.08,687,26.5,330,83.9,55.3,650,63.1,43.7,0.43,11.0,547,3.1,60,0.49519230769230765,64.14933837429112,76.65156418554477,57.43432574430823,73.61373043395415,39.331602463470595,M. Silvestri,M. Silvestri,Marco Silvestri,GK,74,Hellas Verona,28,1991-03-02,191,80,it Serie A,GK,Italy,,,,20,20,51,74,34,60,16,31,14,49,16,60,78,68,68,74,79,60.0,1991
72,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,32,36,3240,64.0,1.78,72.1,7.0,19.4,10.0,9.0,1.0,0.0,1987,4,0,3.0,6.0,59.1,0.26,-1.9,-0.05,523,46.5,333,58.3,41.1,823,40.0,35.4,0.5,14.4,588,3.7,60,0.12620689655172415,57.00378071833648,71.81553398058253,66.52364273204904,62.6476657739209,47.01485327858954,S. Sirigu,S. Sirigu,Salvatore Sirigu,GK,84,Torino F.C.,32,1987-01-12,192,80,it Serie A,GK,Italy,,,,28,18,57,68,34,66,14,34,10,55,19,62,84,80,76,84,82,51.0,1987
73,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,28,37,3330,64.0,1.73,69.0,2.0,5.4,8.0,6.0,1.0,1.0,1991,2,0,2.0,6.0,53.9,0.26,-9.1,-0.25,364,44.2,291,38.5,33.6,848,29.7,31.5,0.78,12.7,474,9.3,60,0.22551724137931034,41.12476370510397,58.73085221143474,67.83712784588441,61.413484716113686,45.96908585919575,Ł. Skorupski,Ł. Skorupski,Łukasz Skorupski,GK,76,Bologna,28,1991-05-05,187,84,it Serie A,GK,Poland,,,,26,23,41,66,31,58,15,33,13,32,22,58,80,75,54,75,81,51.0,1991
74,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,30,34,3060,40.0,1.18,75.3,7.0,20.6,2.0,1.0,1.0,0.0,1988,0,0,1.0,3.0,47.5,0.29,7.5,0.22,418,43.1,282,33.3,34.6,1263,25.7,29.8,1.44,16.9,501,2.6,50,0.8048076923076923,58.364839319470704,56.97033441208198,89.64098073555166,76.11101078705056,60.550658133075714,Y. Sommer,Y. Sommer,Yann Sommer,GK,84,Borussia Mönchengladbach,30,1988-12-17,183,79,de Bundesliga,GK,Switzerland,,,,31,25,61,73,45,68,12,38,15,58,24,57,79,85,81,80,87,51.0,1988
75,Zack Steffen,us USA,GK,Düsseldorf,de Bundesliga,24,17,1530,36.0,2.12,64.6,2.0,11.8,2.0,1.0,1.0,0.0,1995,0,0,1.0,4.0,32.5,0.32,-2.5,-0.15,296,43.6,144,66.0,51.2,472,42.6,36.9,0.94,12.9,264,5.3,50,0.13448275862068967,48.38374291115312,79.25026968716288,48.08231173380035,48.61118670010157,47.80461296944813,Z. Steffen,Z. Steffen,Zack Thomas Steffen,GK,76,Fortuna Düsseldorf,24,1995-04-02,191,86,de Bundesliga,GK,United States,,,,52,31,56,71,39,69,12,31,9,57,37,56,76,72,74,73,84,53.0,1995
76,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,24,38,3420,42.0,1.11,77.3,11.0,28.9,9.0,7.0,1.0,1.0,1995,2,0,1.0,7.0,44.4,0.24,3.4,0.09,368,40.2,291,23.4,26.0,938,32.0,31.2,0.47,13.6,474,2.1,60,0.5288461538461539,67.77882797731569,46.006472491909385,72.56567425569176,62.13629120490788,45.086946021011954,T. Strakosha,T. Strakosha,Thomas Strakosha,GK,82,Lazio,24,1995-03-19,193,78,it Serie A,GK,Albania,,,,22,15,56,56,23,66,14,20,18,49,21,61,84,78,75,79,87,44.0,1995
77,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,29,29,2591,33.0,1.15,80.6,11.0,37.9,10.0,8.0,1.0,1.0,1990,1,0,1.0,3.0,37.1,0.23,4.1,0.14,165,49.7,195,17.4,25.8,560,23.4,29.4,1.29,16.9,355,3.1,60,0.5759615384615384,77.9867674858223,50.14886731391586,52.705779334500875,60.06531200125536,59.21929718633015,W. Szczęsny,W. Szczęsny,Wojciech Tomasz Szczęsny,GK,86,Juventus,29,1990-04-18,195,90,it Serie A,GK,Poland,,,,36,22,55,71,45,65,14,40,14,48,18,65,85,82,73,86,88,49.0,1990
78,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,27,36,3240,36.0,1.0,74.1,14.0,38.9,7.0,6.0,1.0,0.0,1992,1,0,2.0,1.0,34.8,0.25,-1.2,-0.03,239,51.0,224,24.6,29.4,1206,15.3,25.7,1.08,15.2,379,4.7,80,0.11655172413793104,79.12098298676747,55.80043149946062,86.646234676007,61.1184364972567,53.82441734090086,M. ter Stegen,M. ter Stegen,Marc-André ter Stegen,GK,90,FC Barcelona,27,1992-04-30,187,85,es La Liga,GK,Germany,,,,63,30,66,79,35,78,10,43,11,70,25,70,88,85,88,88,90,45.0,1992
79,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,29,22,1980,38.0,1.73,64.8,4.0,18.2,1.0,1.0,0.0,0.0,1990,1,0,1.0,3.0,32.1,0.3,-3.9,-0.18,359,42.6,145,46.9,39.7,792,36.7,33.2,1.45,16.1,261,5.7,50,0.15379310344827588,55.64272211720227,64.55447680690399,64.89492119089317,51.18741309428253,58.97778046129695,K. Trapp,K. Trapp,Kevin Trapp,GK,83,Eintracht Frankfurt,28,1990-07-08,189,86,de Bundesliga,GK,Germany,,,,12,24,59,75,45,73,13,30,12,46,17,62,82,77,79,83,85,49.0,1990
80,Tomáš Vaclík,cz CZE,GK,Sevilla,es La Liga,30,33,2925,31.0,0.95,69.8,12.0,36.4,3.0,2.0,1.0,0.0,1989,0,0,3.0,2.0,27.3,0.25,-2.7,-0.08,375,38.7,234,57.3,44.9,692,34.8,34.2,0.86,15.0,405,4.4,80,0.13724137931034483,76.28544423440454,68.91585760517799,59.640980735551665,53.211839166277976,51.45634585195025,T. Vaclík,T. Vaclík,Tomáš Vaclík,GK,81,Sevilla FC,30,1989-03-29,188,85,es La Liga,GK,Czech Republic,,,,38,20,56,73,38,73,16,29,15,68,13,60,82,72,74,82,85,37.0,1989
81,Robin Zentner,de GER,GK,Mainz 05,de Bundesliga,24,22,1935,40.0,1.86,66.1,3.0,13.6,2.0,1.0,1.0,0.0,1994,1,0,0.0,6.0,36.6,0.31,-2.4,-0.11,389,33.2,197,62.4,49.2,594,44.8,36.8,0.79,13.6,347,5.8,50,0.13310344827586207,50.42533081285444,69.873786407767,54.492119089316986,60.890602631410175,47.92718270740249,R. Zentner,R. Zentner,Robin Zentner,GK,73,1. FSV Mainz 05,24,1994-10-28,194,96,de Bundesliga,SUB,Germany,,,,26,19,48,60,28,81,13,38,10,22,25,32,73,71,64,71,77,65.0,1994
82,Leopold Zingerle,de GER,GK,Paderborn 07,de Bundesliga,25,28,2520,57.0,2.04,64.5,5.0,17.9,4.0,3.0,1.0,0.0,1994,1,0,3.0,6.0,48.5,0.3,-6.5,-0.23,287,46.0,233,27.0,29.9,978,22.9,29.0,0.79,13.3,454,2.0,50,0.18965517241379312,55.30245746691871,53.63700107874865,74.66725043782837,46.54390634077812,47.30406955681681,L. Zingerle,L. Zingerle,Leopold Zingerle,GK,71,SC Paderborn 07,25,1994-04-10,185,78,de Bundesliga,SUB,Germany,,,,13,20,50,64,34,54,6,21,8,40,15,47,70,68,67,72,74,43.0,1994
